num_gpu,duration,submit_time,iterations,model
5,95,4096136,190,bert
5,5048,6078891,10096,bert
5,3015,3973881,6030,bert
5,379,6142265,758,bert
1,819,5468303,1638,bert
1,73,5318559,146,bert
5,372,4952865,744,bert
5,3327,4753496,6654,bert
5,134,4612320,268,bert
1,2406,6295735,4812,bert
25,136,5441295,272,inception
5,5481,5514076,10962,bert
1,3541,5543767,7082,bert
5,2473,6263447,4946,bert
5,2067,3831119,4134,bert
5,74,5737045,148,bert
1,126657,4072242,253314,bert
5,3763,5514110,7526,bert
5,5043,6142407,10086,bert
5,82,6105598,164,bert
2,4919,5329147,9838,bert
25,165,5283697,330,inception
4,1130,5454213,2260,bert
5,322,6372488,644,bert
1,1879,4327287,3758,bert
1,8379,4337591,16758,bert
5,4855,6078897,9710,bert
25,238,4782836,476,inception
5,3044,4698843,6088,bert
10,572,6168776,1144,bert
5,4272,5297694,8544,bert
10,468,5192505,936,inception
5,182,5970410,364,bert
1,1412,5199357,2824,bert
5,356,3898811,712,bert
5,379,4068450,758,bert
5,81,4079676,162,bert
5,11189,3996973,22378,bert
5,3416,4403286,6832,bert
1,2686,5431611,5372,bert
5,5000,6142406,10000,bert
5,124,6392598,248,bert
1,1852,5292953,3704,bert
8,66041,5969166,132082,bert
5,2856,5016221,5712,bert
5,2821,5192900,5642,bert
5,2943,5098431,5886,bert
1,1029,5289763,2058,bert
8,11554,4126512,23108,bert
5,5237,5514078,10474,bert
5,65,3977803,130,bert
5,5578,5695365,11156,bert
5,315,4711891,630,bert
10,57,6160745,114,bert
8,53668,5478072,107336,bert
5,3124,4753495,6248,bert
5,4969,6078893,9938,bert
5,106,4612681,212,bert
1,10979,4034534,21958,bert
5,5529,5535974,11058,bert
1,64,5804032,128,bert
5,3260,4930647,6520,bert
5,4445,6005856,8890,bert
7,3182,4796466,6364,bert
5,4994,6078889,9988,bert
5,5060,6078900,10120,bert
8,10945,5549490,21890,bert
1,949,5372485,1898,bert
5,3559,4752832,7118,bert
10,156,5825994,312,bert
5,349,3977552,698,bert
5,3090,3996884,6180,bert
5,3577,4930085,7154,bert
4,2354,4071299,4708,bert
5,42038,4165624,84076,bert
5,68,4941199,136,bert
1,335,5380621,670,bert
5,99,4953483,198,bert
5,397,4932722,794,bert
5,3775,5433701,7550,bert
5,80,6372937,160,bert
5,3020,3800391,6040,bert
5,3579,4403286,7158,bert
5,10341,3831118,20682,bert
5,4327,3919443,8654,bert
6,7273,6263897,14546,bert
10,945,6270503,1890,bert
5,4514,5884217,9028,bert
4,126,5318380,252,bert
9,9687,6263865,19374,bert
5,3426,5015567,6852,bert
5,2430,5016222,4860,bert
5,3088,3800530,6176,bert
7,14715,6263401,29430,bert
5,299,4084387,598,bert
1,2090,5544404,4180,bert
1,2139,5371716,4278,bert
5,5044,6078906,10088,bert
8,2615,3974670,5230,bert
8,40566,6196298,81132,bert
1,116,4861393,232,bert
5,3796,5536016,7592,bert
5,4408,3886204,8816,bert
5,69,3784651,138,bert
5,2110,4854016,4220,bert
5,3406,4711873,6812,bert
10,260,5825389,520,bert
5,4374,3973834,8748,bert
5,3312,4663983,6624,bert
5,3254,5015877,6508,bert
1,157,5560533,314,bert
5,3276,4059424,6552,bert
1,1033,5412023,2066,bert
10,1861,5620784,3722,bert
5,5278,5541827,10556,bert
5,4362,3919443,8724,bert
5,5465,5695367,10930,bert
5,304,3898578,608,bert
1,276,4238744,552,bert
5,63,4080267,126,bert
5,5697,5923095,11394,bert
1,4482,5544421,8964,bert
5,4270,5357424,8540,bert
5,3907,3800308,7814,bert
5,354,5540058,708,bert
5,5258,5514077,10516,bert
3,160,4120208,320,bert
5,1744,5192726,3488,bert
5,4219,5884276,8438,bert
5,3576,4698723,7152,bert
1,2817,4327310,5634,bert
5,4436,5884104,8872,bert
5,87,4069115,174,bert
5,316,4930928,632,bert
1,899,5406879,1798,bert
1,301,5542125,602,bert
5,94,4881487,188,bert
10,1129,6162311,2258,bert
5,83,4104354,166,bert
1,3945,4608857,7890,bert
5,2066,4753750,4132,bert
5,3372,5097551,6744,bert
5,5096,4059783,10192,bert
5,4254,5303680,8508,bert
5,320,3977435,640,bert
10,446,6160856,892,bert
1,10575,4616343,21150,bert
5,349,3977654,698,bert
8,143284,3639126,286568,bert
1,384,5317308,768,bert
5,3834,5289705,7668,bert
10,115,6162074,230,bert
4,153,4163476,306,bert
10,266,5110806,532,bert
8,143,4620029,286,bert
1,636,5632362,1272,bert
5,3641,5015569,7282,bert
1,860,5468017,1720,bert
8,15394,6195458,30788,bert
5,4211,3982785,8422,bert
5,73,6354338,146,bert
8,2535,5549676,5070,bert
5,5133,6306259,10266,bert
5,3484,5289707,6968,bert
50,7025,5560536,14050,bert
1,798,5367623,1596,bert
1,228,5412400,456,bert
5,66,5139273,132,bert
1,221,4818329,442,bert
25,120,4232096,240,inception
5,3655,4853884,7310,bert
5,5013,6078905,10026,bert
8,138678,6196180,277356,bert
10,106,6058593,212,inception
5,451,5737873,902,bert
8,7977,5741170,15954,bert
5,2724,5016224,5448,bert
12,32432,5479322,64864,alexnet
5,5839,6078891,11678,bert
5,324,5142922,648,bert
5,4306,5357425,8612,bert
1,103568,4075002,207136,bert
2,5729,4846599,11458,bert
5,4458,5884149,8916,bert
8,7020,5815142,14040,bert
5,4683,5884242,9366,bert
16,4789,4882071,9578,bert
2,122,5065800,244,bert
5,10654,3982814,21308,bert
5,5398,5367464,10796,bert
5,4631,5883765,9262,bert
1,264,5985235,528,bert
5,3687,4711807,7374,bert
1,102,5368185,204,bert
5,5595,5884116,11190,bert
8,26763,5167195,53526,bert
5,6004,5573597,12008,bert
5,4046,3800310,8092,bert
5,4348,3919442,8696,bert
5,2558,5015726,5116,bert
5,3007,4698844,6014,bert
1,12225,4280467,24450,bert
5,5449,5535977,10898,bert
5,3108,5015880,6216,bert
5,3315,4930649,6630,bert
5,5643,5923097,11286,bert
50,15176,5071747,30352,bert
5,5636,5884230,11272,bert
3,118,5157016,236,bert
5,378,4101346,756,bert
5,34505,4166017,69010,bert
5,3316,4753493,6632,bert
5,4814,3982846,9628,bert
5,3886,5303861,7772,bert
5,3562,4698724,7124,bert
5,5426,5883746,10852,bert
5,3964,5297701,7928,bert
5,5055,6078903,10110,bert
5,3536,4663984,7072,bert
1,264,4851277,528,bert
1,325,5975910,650,bert
5,5222,6058473,10444,bert
5,3044,3996885,6088,bert
5,358,5813311,716,bert
1,1876,4952733,3752,bert
5,354,5138553,708,bert
8,9083,5550084,18166,bert
5,3081,3982782,6162,bert
5,3769,5514109,7538,bert
5,5949,4071912,11898,alexnet
5,2487,4711831,4974,bert
3,179,4935489,358,bert
2,4968,4724402,9936,bert
5,2558,5192427,5116,bert
25,221,3985446,442,inception
8,47425,5549993,94850,bert
1,13228,4006021,26456,bert
1,264,5977552,528,bert
1,5812,5360411,11624,bert
3,5289,6263619,10578,bert
3,16633,6263749,33266,bert
5,5348,5695370,10696,bert
5,5397,5781589,10794,bert
10,423,4504916,846,inception
5,5455,6078901,10910,bert
5,2994,4753496,5988,bert
5,3024,3886206,6048,bert
5,332,3813551,664,bert
5,1757,5016031,3514,bert
4,949,5067304,1898,bert
1,202,4954808,404,bert
5,34845,4166017,69690,bert
10,119,6162077,238,bert
5,619,5541853,1238,bert
5,3668,5015567,7336,bert
5,2667,4930356,5334,bert
5,3573,4930088,7146,bert
1,254,5976821,508,bert
5,1817,5289770,3634,bert
5,4994,5884288,9988,bert
5,5532,5883762,11064,bert
5,441,5737441,882,bert
5,2977,4711874,5954,bert
1,2327,4609138,4654,bert
1,2557,4952737,5114,bert
10,502,6270290,1004,bert
5,3484,4930647,6968,bert
1,3459,5546678,6918,bert
5,3611,3800465,7222,bert
5,5269,5514077,10538,bert
5,73,3899069,146,bert
1,22,4003005,44,bert
5,3615,4403290,7230,bert
5,5360,5573598,10720,bert
1,455,5985572,910,bert
5,5370,5883752,10740,bert
10,179,5840074,358,bert
1,737,5475883,1474,bert
1,81,5548905,162,bert
5,5396,5541821,10792,bert
5,5371,3919474,10742,bert
5,5266,5541826,10532,bert
5,3651,4663983,7302,bert
4,112,4175254,224,bert
8,2598,3810740,5196,bert
5,52,5952731,104,bert
5,55,5313519,110,bert
5,3950,3800308,7900,bert
1,11176,4034319,22352,bert
1,2656,4138040,5312,bert
5,3474,5097993,6948,bert
5,5491,4059423,10982,bert
2,846,4619589,1692,bert
1,182,4817920,364,bert
5,2985,3973870,5970,bert
5,4389,5884141,8778,bert
8,12405,5380599,24810,bert
5,5376,5781590,10752,bert
5,383,5207659,766,bert
5,5426,5695366,10852,bert
5,3081,3996884,6162,bert
5,5009,3997081,10018,bert
5,3717,4663983,7434,bert
1,314,4876069,628,bert
1,2224,4609213,4448,bert
1,1050,5558725,2100,bert
5,42617,4165626,85234,bert
5,4274,5297695,8548,bert
8,236,5709214,472,bert
5,363,5240054,726,bert
5,2045,4753750,4090,bert
2,4859,3860394,9718,bert
5,40159,4261091,80318,bert
5,1000,6079058,2000,bert
1,3615,4245953,7230,bert
1,178,4075610,356,bert
5,5288,5535977,10576,bert
5,83,5142722,166,bert
1,119391,4076201,238782,bert
5,329,4067694,658,bert
8,40656,6131555,81312,bert
5,69,4157747,138,bert
1,516,5477650,1032,bert
1,2226,4609401,4452,bert
5,2371,5098432,4742,bert
8,5526,4688011,11052,bert
1,227,4616757,454,bert
4,110,4332227,220,bert
1,950,5478347,1900,bert
5,3605,4853884,7210,bert
1,1081,5373867,2162,bert
5,14863,4261378,29726,bert
5,3260,3919519,6520,bert
5,5018,6078908,10036,bert
1,150,5536669,300,bert
30,315308,4676552,630616,resnet
25,194,4813457,388,inception
1,2529,4571153,5058,bert
5,6043,3919499,12086,bert
5,5372,5367463,10744,bert
1,355,5974482,710,bert
5,2482,5192426,4964,bert
6,4892,4796471,9784,bert
5,3586,4403288,7172,bert
5,83,5814186,166,bert
1,2110,4952723,4220,bert
5,69,5143127,138,bert
5,1017,5097698,2034,bert
2,4872,4551598,9744,bert
5,5565,5883764,11130,bert
3,2407,4796192,4814,bert
5,93,6306365,186,bert
5,42327,4165625,84654,bert
5,2891,5314417,5782,bert
5,4393,5884273,8786,bert
5,67,4155126,134,bert
5,4855,6221961,9710,bert
5,360,5239924,720,bert
5,3792,5015720,7584,bert
5,4733,3982845,9466,bert
8,221308,4732442,442616,bert
1,1948,4327312,3896,bert
5,4096,5297695,8192,bert
5,376,5312526,752,bert
1,266,5297492,532,bert
5,3628,3800466,7256,bert
5,407,4955295,814,bert
5,3706,4698723,7412,bert
5,398,5573606,796,bert
5,3583,5097549,7166,bert
5,646,5471028,1292,bert
5,5572,5923097,11144,bert
5,4990,3982846,9980,bert
5,5624,5923098,11248,bert
5,2402,4403681,4804,bert
5,3159,5097998,6318,bert
5,5252,5535977,10504,bert
1,190,4735478,380,bert
32,2886,5209391,5772,bert
5,649,5573622,1298,bert
1,7332,4861167,14664,bert
5,5281,5535979,10562,bert
1,985,5371995,1970,bert
5,3796,3886326,7592,bert
5,2516,5192902,5032,bert
5,2394,5192902,4788,bert
5,159,5370742,318,bert
5,3791,5541852,7582,bert
5,3918,3886080,7836,bert
1,80,5469955,160,bert
5,76,3785896,152,bert
5,2242,4753208,4484,bert
2,4921,4206545,9842,bert
5,76403,4165924,152806,bert
5,4977,5884227,9954,bert
25,348,5273974,696,inception
10,111,5298383,222,inception
5,4920,6078889,9840,bert
10,4016,6071043,8032,bert
5,2362,4853940,4724,bert
2,4858,4033332,9716,bert
5,5468,4059424,10936,bert
1,395,5976481,790,bert
5,11072,4059580,22144,bert
5,5246,5541823,10492,bert
5,659,5835170,1318,bert
1,1870,4327208,3740,bert
1,1139,5479952,2278,bert
5,3581,5289708,7162,bert
5,3383,4615316,6766,bert
5,4047,5314331,8094,bert
5,335,4079264,670,bert
5,2300,4711832,4600,bert
8,127363,6195314,254726,bert
5,4322,6005855,8644,bert
5,5276,3919472,10552,bert
9,10077,6263256,20154,bert
5,551,3817389,1102,bert
1,1580,5416650,3160,bert
1,2130,5544470,4260,bert
5,10616,4059577,21232,bert
8,6793,5550238,13586,bert
5,71,4851183,142,bert
1,163,5985573,326,bert
1,1113,5199348,2226,bert
10,193,6269476,386,bert
5,6978,5883746,13956,bert
5,5125,6392181,10250,bert
5,434,5138698,868,bert
1,232,5022618,464,bert
10,1290,6270116,2580,bert
5,4968,5884243,9936,bert
1,142,6058567,284,bert
8,19787,5474533,39574,bert
5,3262,6392327,6524,bert
5,2217,3800392,4434,bert
7,6828,5084448,13656,bert
10,19533,6270206,39066,bert
2,5239,4372180,10478,bert
1,229,5387097,458,bert
8,2156,5885727,4312,bert
5,6394,5923096,12788,bert
10,204,6162072,408,bert
5,5159,5097550,10318,bert
5,2766,5289815,5532,bert
5,4267,5314331,8534,bert
5,438,5540208,876,bert
10,1588,6270460,3176,bert
1,31,4262082,62,bert
8,39966,5580841,79932,bert
5,5022,3919472,10044,bert
1,2519,4952726,5038,bert
10,195,5314767,390,inception
1,616,5985573,1232,bert
5,5447,5367460,10894,bert
10,853,5455410,1706,inception
100,500,5824021,1000,bert
5,446,5357505,892,bert
5,3179,4059422,6358,bert
1,1999,5544408,3998,bert
8,40235,5815657,80470,bert
5,167,6372751,334,bert
1,636,5632197,1272,bert
5,2451,4854001,4902,bert
5,3087,3982784,6174,bert
1,275,4263900,550,bert
5,83,5969828,166,bert
1,717,5476936,1434,bert
5,408,3785313,816,bert
2,145,4155119,290,bert
5,4468,5884222,8936,bert
5,660,5142621,1320,bert
5,64,5371699,128,bert
5,4124,5357429,8248,bert
5,2358,4930355,4716,bert
5,140,4154506,280,bert
10,2956,6071039,5912,bert
5,8264,4059783,16528,bert
5,4301,5884281,8602,bert
5,3913,5097550,7826,bert
10,191,5825854,382,bert
5,3342,3996883,6684,bert
5,5431,5367462,10862,bert
5,5419,5367461,10838,bert
5,5316,5541825,10632,bert
5,2961,5192900,5922,bert
5,4647,5981630,9294,bert
1,2367,4608991,4734,bert
5,4989,3982847,9978,bert
1,850,5380247,1700,bert
2,4871,4465469,9742,bert
5,78,5142822,156,bert
10,970,6070982,1940,bert
1,177,4033578,354,bert
1,72,5466769,144,bert
5,5394,5367458,10788,bert
5,128,4612147,256,bert
5,1010,4344873,2020,bert
5,3636,5192278,7272,bert
10,46457,6161716,92914,bert
1,2417,3794065,4834,bert
5,350,3784740,700,bert
5,3362,4615634,6724,bert
2,6318,6263825,12636,bert
10,164,6070910,328,bert
6,5139,6263753,10278,bert
5,4621,5884288,9242,bert
10,1507,4006106,3014,bert
10,149,5825999,298,bert
5,373,5142652,746,bert
1,878,5274458,1756,bert
5,4787,4059783,9574,bert
5,332,4078877,664,bert
5,875,5208484,1750,bert
10,235,6070920,470,bert
5,4892,6078717,9784,bert
2,1385,4796442,2770,bert
5,59,5240404,118,bert
5,932,5192427,1864,bert
2,1593,4796166,3186,bert
5,3990,5883833,7980,bert
2,323,4587304,646,bert
5,350,5539846,700,bert
5,3156,4854004,6312,bert
5,539,4954528,1078,bert
5,3021,3800391,6042,bert
8,16,4948492,32,bert
5,3593,5192279,7186,bert
5,4955,6078897,9910,bert
5,65,5143174,130,bert
5,5571,5514499,11142,bert
5,393,5207487,786,bert
5,391,5240150,782,bert
1,340,5464305,680,bert
5,325,3977764,650,bert
5,53,5142856,106,bert
1,21291,4847264,42582,bert
5,346,3898685,692,bert
1,101,4680759,202,bert
8,8155,5129089,16310,bert
5,2873,4403291,5746,bert
5,10670,3996974,21340,bert
4,2251,4601708,4502,bert
5,4299,5835190,8598,bert
6,89,5335094,178,bert
32,3016,4927728,6032,bert
5,92,3977880,184,bert
5,5867,5514078,11734,bert
5,4147,5314335,8294,bert
5,5019,3997083,10038,bert
1,117647,4076196,235294,bert
1,516,5477812,1032,bert
4,2351,4605337,4702,bert
5,3368,3800310,6736,bert
1,243,5207504,486,bert
1,243,5199252,486,bert
5,160,5814949,320,bert
5,4926,6142405,9852,bert
1,81,4624498,162,bert
5,3007,4698845,6014,bert
5,345,4150707,690,bert
5,359,5207373,718,bert
5,397,4611243,794,bert
2,81,5589363,162,bert
1,8787,5464305,17574,bert
5,73,4069235,146,bert
5,10752,4059577,21504,bert
1,2562,4609039,5124,bert
1,153,5372864,306,bert
2,1522,4796166,3044,bert
5,4918,6078898,9836,bert
5,81,5814044,162,bert
1,909,5404334,1818,bert
5,378,5142563,756,bert
5,314,5540441,628,bert
5,3701,4615315,7402,bert
5,5475,5781590,10950,bert
5,2983,4698844,5966,bert
1,892,5386383,1784,bert
10,244,6167815,488,bert
1,1292,5374913,2584,bert
5,3404,4752830,6808,bert
2,96,4734854,192,bert
10,208,5825400,416,bert
5,2307,4853938,4614,bert
3,3293,6263821,6586,bert
5,4198,3919500,8396,bert
8,16324,5740828,32648,bert
8,11314,5473577,22628,bert
5,455,3899028,910,bert
5,2999,4930648,5998,bert
5,3903,5367499,7806,bert
5,77,6105979,154,bert
5,81813,4165923,163626,bert
5,3771,4752830,7542,bert
5,4265,5884097,8530,bert
5,333,3977381,666,bert
5,4365,5835190,8730,bert
10,174,5825401,348,bert
50,6739,5475852,13478,bert
5,3667,3800464,7334,bert
5,339,3813503,678,bert
1,14509,5329941,29018,bert
3,3037,6263556,6074,bert
5,3591,4711809,7182,bert
10,1406,6071055,2812,bert
5,79,4096260,158,bert
5,3799,5471029,7598,bert
10,271,6270699,542,bert
15,7612,5556207,15224,bert
1,4872,4608976,9744,bert
5,4344,6061452,8688,bert
1,112,5368187,224,bert
5,96,6354301,192,bert
5,5732,5923096,11464,bert
10,182,5825430,364,bert
5,4388,6222082,8776,bert
5,2853,5098423,5706,bert
5,4182,5357424,8364,bert
5,2420,4853935,4840,bert
6,6802,6263861,13604,bert
5,3163,3973967,6326,bert
16,10008,5732363,20016,bert
5,3268,4854004,6536,bert
5,4264,3886081,8528,bert
5,4448,5884141,8896,bert
5,3246,3996882,6492,bert
5,3873,5289712,7746,bert
5,127,6306606,254,bert
5,2264,4753207,4528,bert
2,5121,4796190,10242,bert
5,4194,5297695,8388,bert
5,3869,5573619,7738,bert
5,10469,3831118,20938,bert
1,334,4814204,668,bert
5,3553,3919444,7106,bert
8,2031,6129990,4062,bert
5,5380,5573593,10760,bert
5,798,5139749,1596,bert
5,5402,5695368,10804,bert
5,4869,5536332,9738,bert
5,120,5540336,240,bert
1,808,5361045,1616,bert
5,50,4328514,100,bert
5,4350,3886204,8700,bert
50,6293,5287037,12586,bert
8,5510,4732632,11020,bert
5,2893,3800530,5786,bert
5,84,4156145,168,bert
4,101,4166948,202,bert
5,3573,3973868,7146,bert
1,197,5549531,394,bert
5,5341,5535976,10682,bert
5,11050,3996977,22100,bert
1,2038,5360508,4076,bert
5,747,6142442,1494,bert
1,2539,4658117,5078,bert
1,198,5534713,396,bert
5,75,4851153,150,bert
4,112,4788694,224,bert
5,3702,5097550,7404,bert
5,70,3977954,140,bert
5,3622,4698726,7244,bert
5,323,3977492,646,bert
5,92634,5322431,185268,bert
6,92,5363937,184,bert
5,1737,4930926,3474,bert
16,12138,5829047,24276,bert
5,4449,5884103,8898,bert
7,2493,6263538,4986,bert
5,73,3785716,146,bert
5,100,6105644,200,bert
5,2586,5289727,5172,bert
1,7577,5292830,15154,bert
5,109,5815445,218,bert
5,3159,6222140,6318,bert
5,34455,4166018,68910,bert
1,4344,5543204,8688,bert
5,10683,4059576,21366,bert
1,2243,5544424,4486,bert
1,162,4809401,324,bert
5,3682,4752829,7364,bert
10,3585,6161549,7170,bert
4,253,4588978,506,bert
10,137,4332781,274,bert
5,4546,6005855,9092,bert
5,288,4083837,576,bert
5,5542,6142403,11084,bert
10,31799,5507862,63598,bert
5,3722,3800391,7444,bert
5,2542,5016216,5084,bert
18,8655,5814786,17310,bert
1,2118,4264617,4236,bert
5,2994,5015570,5988,bert
5,5040,6222027,10080,bert
8,126401,5580033,252802,bert
5,514,4068547,1028,bert
5,81,6354520,162,bert
5,4292,5884245,8584,bert
1,1786,4952728,3572,bert
8,1652,5474433,3304,bert
8,93522,5129191,187044,bert
5,5569,5781590,11138,bert
5,3482,5289709,6964,bert
5,2061,4854015,4122,bert
5,352,5312863,704,bert
1,748,5467073,1496,bert
9,7228,4796166,14456,bert
5,5001,5999691,10002,bert
5,3371,5192278,6742,bert
5,2351,4344873,4702,bert
5,3527,6058538,7054,bert
5,2890,5016218,5780,bert
5,5470,5781590,10940,bert
5,2576,4930358,5152,bert
25,2486,5978663,4972,alexnet
1,2445,5544492,4890,bert
5,80,5313231,160,bert
5,3828,4615315,7656,bert
5,78,5737747,156,bert
5,5435,6142405,10870,bert
5,5516,5883748,11032,bert
1,807,5361046,1614,bert
5,5364,5883754,10728,bert
1,738,5387191,1476,bert
5,79,4942035,158,bert
8,3003,5211786,6006,bert
1,9715,4811611,19430,bert
5,3684,5097551,7368,bert
5,5329,5695368,10658,bert
1,870,5373613,1740,bert
10,537,6168178,1074,bert
5,138,6078761,276,bert
5,2260,5289725,4520,bert
5,311,5138951,622,bert
5,2883,5098431,5766,bert
10,426,4587821,852,inception
5,3074,3996885,6148,bert
1,196,4875900,392,bert
5,47170,4261090,94340,bert
4,102,4247185,204,bert
5,363,5370151,726,bert
1,1949,4327788,3898,bert
10,183,6070945,366,bert
5,4463,5884225,8926,bert
5,14967,4342631,29934,bert
5,66,5208363,132,bert
5,4405,6306259,8810,bert
1,284,5977173,568,bert
5,3409,4853889,6818,bert
5,502,6372902,1004,bert
5,3599,4615639,7198,bert
5,2620,5835191,5240,bert
1,778,5390538,1556,bert
1,7420,4280467,14840,bert
1,8629,5464306,17258,bert
5,5059,6222027,10118,bert
5,4057,5357424,8114,bert
2,4752,4796193,9504,bert
5,1135,4953564,2270,bert
14,10711,6263588,21422,bert
1,909,5373844,1818,bert
5,374,5737262,748,bert
5,377,5312742,754,bert
8,337,4818365,674,bert
5,4166,5303682,8332,bert
6,5606,6263847,11212,bert
25,123,4743462,246,inception
5,89,6105782,178,bert
5,5423,5573598,10846,bert
1,294,5976544,588,bert
8,13795,5992163,27590,bert
5,84,5720384,168,bert
5,5083,6078911,10166,bert
1,2291,5544503,4582,bert
25,184,5373235,368,inception
5,2504,4930648,5008,bert
5,262,5970611,524,bert
16,6572,5707961,13144,bert
5,5328,5573600,10656,bert
5,5506,5367463,11012,bert
5,3625,3973937,7250,bert
5,4591,6306258,9182,bert
5,3280,5015877,6560,bert
10,141,4358978,282,inception
5,314,4348371,628,bert
5,4074,5357428,8148,bert
5,2555,4403681,5110,bert
5,4955,5884228,9910,bert
1,787,5389417,1574,bert
5,5358,5610708,10716,bert
5,3654,3800465,7308,bert
5,6248,5883746,12496,bert
5,4505,6061331,9010,bert
1,5441,4004554,10882,bert
5,3107,5303773,6214,bert
1,930,5412550,1860,bert
5,91,4155634,182,bert
5,3953,5314336,7906,bert
5,3436,4711807,6872,bert
5,100,5540529,200,bert
10,138,5825453,276,bert
2,4933,4811051,9866,bert
5,3250,5289755,6500,bert
9,3789,5083448,7578,bert
5,78,5139035,156,bert
14,17301,5083650,34602,bert
5,88,5240312,176,bert
5,2522,4615387,5044,bert
5,3367,4615634,6734,bert
5,5258,6078897,10516,bert
5,3062,5098207,6124,bert
8,2954,4732543,5908,bert
8,88,5534843,176,bert
1,455,4247874,910,bert
1,7435,5558622,14870,bert
5,5046,6078889,10092,bert
4,2498,4847210,4996,bert
5,3637,4344786,7274,bert
1,199,5979491,398,bert
10,143,5825475,286,bert
5,328,5813021,656,bert
1,821,5467920,1642,bert
5,3699,4853884,7398,bert
5,2791,5981631,5582,bert
5,5556,5367460,11112,bert
5,3479,4854003,6958,bert
1,2559,4609050,5118,bert
8,7667,5814949,15334,bert
5,3674,4853885,7348,bert
1,24,3994406,48,bert
5,5972,3919500,11944,bert
5,10683,3982814,21366,bert
5,173,5969964,346,bert
5,73,5026145,146,bert
5,5002,6392180,10004,bert
1,1992,5285245,3984,bert
5,587,6354455,1174,bert
5,615,3813812,1230,bert
5,4071,5297695,8142,bert
5,3874,3800466,7748,bert
5,3375,4698847,6750,bert
5,481,4611408,962,bert
1,1586,5470599,3172,bert
10,159,5825617,318,bert
2,1759,4238847,3518,resnet
6,4852,6263621,9704,bert
5,2301,5016218,4602,bert
5,4979,5999688,9958,bert
5,2237,4344873,4474,bert
5,3339,3982866,6678,bert
1,81,4760832,162,bert
5,77,4154016,154,bert
5,332,4068377,664,bert
5,3105,4698724,6210,bert
1,8464,5464307,16928,bert
1,162,4247874,324,bert
5,3734,5015567,7468,bert
8,174861,6195592,349722,bert
8,35251,6195926,70502,bert
5,1087,3886424,2174,bert
5,5045,6392180,10090,bert
8,13729,5474059,27458,bert
5,4222,5357427,8444,bert
5,3901,3919442,7802,bert
5,3349,3982783,6698,bert
5,2837,5016215,5674,bert
5,4449,6392182,8898,bert
8,53961,6195511,107922,bert
8,40959,6301277,81918,bert
1,810,5475552,1620,bert
5,344,4077910,688,bert
5,1829,4711891,3658,bert
8,126073,5550374,252146,bert
5,3433,4711873,6866,bert
5,4135,3919498,8270,bert
1,10888,5464305,21776,bert
1,999,5477773,1998,bert
5,7590,4059579,15180,bert
1,120079,4076150,240158,bert
1,3323,4327319,6646,bert
5,3718,4615315,7436,bert
5,4122,5357429,8244,bert
5,64,5313429,128,bert
5,86,4956212,172,bert
5,821,3978049,1642,bert
1,9426,5464305,18852,bert
5,334,5813638,668,bert
8,5820,5816217,11640,bert
50,6216,4617223,12432,bert
5,5362,6142406,10724,bert
5,60,4080668,120,bert
10,178,5825530,356,bert
1,1444,5454214,2888,bert
1,516,5477596,1032,bert
5,3931,5297698,7862,bert
8,163674,4771050,327348,bert
1,2440,4952732,4880,bert
1,305,5974298,610,bert
5,1016,4698773,2032,bert
5,4987,6142404,9974,bert
1,693,5976083,1386,bert
5,5068,6222027,10136,bert
5,2373,5192903,4746,bert
5,93,6039737,186,bert
6,4484,6263879,8968,bert
1,3001,4952728,6002,bert
5,311,4083398,622,bert
1,334,4847701,668,bert
5,5503,5573600,11006,bert
5,6013,5535974,12026,bert
1,1392,5199356,2784,bert
1,2833,4609046,5666,bert
5,4759,3982847,9518,bert
5,2533,5016220,5066,bert
3,4148,6263873,8296,bert
1,637,5632340,1274,bert
32,5117,4096095,10234,bert
5,5006,6392179,10012,bert
1,2520,4328303,5040,bert
2,5185,4539555,10370,bert
1,127335,4076102,254670,bert
5,4058,3800311,8116,bert
1,110,3989366,220,bert
5,68,3814146,136,bert
5,5440,5695366,10880,bert
5,5033,6078906,10066,bert
1,768,5467448,1536,bert
5,651,5781612,1302,bert
5,51,4079936,102,bert
6,5170,6263886,10340,bert
5,5370,6392183,10740,bert
8,3362,5363647,6724,bert
1,12267,5464306,24534,bert
8,2572,5211452,5144,bert
5,4072,6221961,8144,bert
5,4002,5303683,8004,bert
1,8263,4280467,16526,bert
5,3019,3973868,6038,bert
1,2099,4952723,4198,bert
5,2316,5016219,4632,bert
5,64,5139598,128,bert
5,5327,5883762,10654,bert
5,299,5142681,598,bert
5,4755,3982848,9510,bert
4,238411,4605090,476822,bert
10,146,6161780,292,bert
5,5056,6078901,10112,bert
5,3840,5536016,7680,bert
5,3358,5192278,6716,bert
5,5165,6142405,10330,bert
5,4122,3886088,8244,bert
5,66,5539755,132,bert
1,294,4330858,588,bert
5,11081,3996973,22162,bert
1,253,4846751,506,bert
5,5043,3982846,10086,bert
5,106,4068893,212,bert
5,2995,4930088,5990,bert
1,2009,5544427,4018,bert
1,516,5477668,1032,bert
8,8212,5550130,16424,bert
8,8502,5740994,17004,bert
5,3246,3886205,6492,bert
5,343,5313608,686,bert
1,55,4675223,110,bert
1,187,5365743,374,bert
5,363,5138237,726,bert
5,3700,4711808,7400,bert
5,11221,3982812,22442,bert
2,5474,4619606,10948,bert
5,5477,5781594,10954,bert
